document_id,word,TF,DF,IDF,TF-IDF
192,auto,0.0769,1,7.0753,0.5443
192,nips,0.0769,1,7.0753,0.5443
192,pickup,0.0769,1,7.0753,0.5443
192,porcello,0.0769,1,7.0753,0.5443
192,romps,0.0769,1,7.0753,0.5443
192,scherzer,0.0769,2,6.6699,0.5131
192,wikyou,0.0769,1,7.0753,0.5443
193,is,0.0625,163,2.6686,0.1668
193,the,0.0625,295,2.0781,0.1299
193,with,0.0625,67,3.549,0.2218
193,are,0.0625,59,3.6741,0.2296
193,how,0.0625,41,4.0308,0.2519
193,in,0.0625,149,2.7579,0.1724
193,it,0.0625,70,3.5058,0.2191
193,that,0.0625,74,3.451,0.2157
193,people,0.0625,32,4.272,0.267
193,think,0.0625,16,4.9353,0.3085
193,2016,0.0625,10,5.3706,0.3357
193,vaccines,0.0625,8,5.5713,0.3482
193,existing,0.0625,1,7.0753,0.4422
193,internet,0.0625,2,6.6699,0.4169
193,still,0.0625,11,5.2836,0.3302
193,unsafe,0.0625,1,7.0753,0.4422
194,a,0.0526,191,2.511,0.1322
194,to,0.0526,227,2.3391,0.1231
194,of,0.0526,180,2.57,0.1353
194,by,0.0526,43,3.9843,0.2097
194,he,0.0526,32,4.272,0.2248
194,how,0.0526,41,4.0308,0.2121
194,month,0.0526,2,6.6699,0.351
194,were,0.0526,14,5.0604,0.2663
194,speech,0.1053,11,5.2836,0.5562
194,trumps,0.0526,13,5.1294,0.27
194,last,0.0526,7,5.6891,0.2994
194,gave,0.0526,3,6.3822,0.3359
194,was,0.0526,41,4.0308,0.2121
194,putin,0.0526,8,5.5713,0.2932
194,victory,0.0526,4,6.1591,0.3242
194,parts,0.0526,1,7.0753,0.3724
194,similar,0.0526,1,7.0753,0.3724
194,struck,0.0526,1,7.0753,0.3724
195,i,0.0625,114,3.0236,0.189
195,im,0.0625,33,4.2421,0.2651
195,class,0.0625,5,5.9767,0.3735
195,all,0.0625,38,4.1049,0.2566
195,that,0.0625,74,3.451,0.2157
195,eps,0.0625,2,6.6699,0.4169
195,finally,0.0625,6,5.8226,0.3639
195,gonna,0.0625,4,6.1591,0.3849
195,thewalkingdead,0.0625,8,5.5713,0.3482
195,watch,0.0625,7,5.6891,0.3556
195,arrow,0.0625,1,7.0753,0.4422
195,flash,0.0625,1,7.0753,0.4422
195,lucifer,0.0625,1,7.0753,0.4422
195,missed,0.0625,1,7.0753,0.4422
195,supernatural,0.0625,2,6.6699,0.4169
195,thebigbangtheory,0.0625,1,7.0753,0.4422
196,about,0.087,37,4.1309,0.3592
196,the,0.0435,295,2.0781,0.0904
196,at,0.0435,45,3.9399,0.1713
196,are,0.0435,59,3.6741,0.1597
196,how,0.0435,41,4.0308,0.1753
196,who,0.0435,25,4.5104,0.1961
196,on,0.0435,108,3.0771,0.1338
196,going,0.0435,14,5.0604,0.22
196,great,0.0435,17,4.8781,0.2121
196,people,0.0435,32,4.272,0.1857
196,was,0.0435,41,4.0308,0.1753
196,rightists,0.0435,9,5.4659,0.2376
196,same,0.0435,11,5.2836,0.2297
196,now,0.0435,23,4.5904,0.1996
196,clem,0.0435,1,7.0753,0.3076
196,granddad,0.0435,1,7.0753,0.3076
196,harping,0.0435,1,7.0753,0.3076
196,kept,0.0435,2,6.6699,0.29
196,killing,0.0435,3,6.3822,0.2775
196,normandy,0.0435,1,7.0753,0.3076
196,privilege,0.0435,1,7.0753,0.3076
196,protoalt,0.0435,1,7.0753,0.3076
197,and,0.0769,147,2.7713,0.2132
197,efron,0.0769,7,5.6891,0.4376
197,zac,0.0769,7,5.6891,0.4376
197,from,0.0769,48,3.8767,0.2982
197,2,0.0769,15,4.9959,0.3843
197,first,0.0769,10,5.3706,0.4131
197,neighbors,0.0769,3,6.3822,0.4909
197,zacefron,0.0769,3,6.3822,0.4909
197,image,0.0769,5,5.9767,0.4597
197,official,0.0769,2,6.6699,0.5131
197,rogen,0.0769,2,6.6699,0.5131
197,seth,0.0769,2,6.6699,0.5131
197,starring,0.0769,1,7.0753,0.5443
198,the,0.0833,295,2.0781,0.1732
198,user,0.0833,347,1.9163,0.1597
198,just,0.0833,47,3.8973,0.3248
198,for,0.0833,152,2.7381,0.2282
198,in,0.0833,149,2.7579,0.2298
198,from,0.0833,48,3.8767,0.3231
198,thanksgiving,0.0833,16,4.9353,0.4113
198,time,0.0833,14,5.0604,0.4217
198,long,0.0833,3,6.3822,0.5318
198,happy,0.0833,10,5.3706,0.4475
198,ohio,0.0833,1,7.0753,0.5896
198,weekend,0.0833,4,6.1591,0.5133
199,is,0.037,163,2.6686,0.0988
199,and,0.0741,147,2.7713,0.2053
199,i,0.037,114,3.0236,0.112
199,not,0.037,57,3.7081,0.1373
199,left,0.037,10,5.3706,0.1989
199,no,0.037,23,4.5904,0.17
199,so,0.037,43,3.9843,0.1476
199,trump,0.037,61,3.6414,0.1349
199,god,0.037,11,5.2836,0.1957
199,has,0.037,33,4.2421,0.1571
199,life,0.037,12,5.2035,0.1927
199,can,0.037,37,4.1309,0.153
199,brexit,0.037,8,5.5713,0.2063
199,model,0.037,9,5.4659,0.2024
199,tesla,0.037,11,5.2836,0.1957
199,take,0.037,13,5.1294,0.19
199,more,0.037,29,4.3673,0.1618
199,sure,0.037,8,5.5713,0.2063
199,yes,0.037,10,5.3706,0.1989
199,now,0.037,23,4.5904,0.17
199,anymore,0.037,1,7.0753,0.262
199,casey,0.037,2,6.6699,0.247
199,eric,0.037,1,7.0753,0.262
199,jessica,0.037,1,7.0753,0.262
199,living,0.037,2,6.6699,0.247
199,worth,0.037,2,6.6699,0.247
200,to,0.1429,227,2.3391,0.3342
200,wants,0.1429,5,5.9767,0.8538
200,start,0.1429,4,6.1591,0.8799
200,3d,0.1429,7,5.6891,0.8127
200,loreal,0.1429,1,7.0753,1.0108
200,printing,0.1429,6,5.8226,0.8318
200,skin,0.1429,2,6.6699,0.9528
201,most,0.0556,15,4.9959,0.2776
201,my,0.0556,49,3.8565,0.2142
201,the,0.0556,295,2.0781,0.1155
201,of,0.0556,180,2.57,0.1428
201,and,0.0556,147,2.7713,0.154
201,for,0.0556,152,2.7381,0.1521
201,all,0.0556,38,4.1049,0.2281
201,allen,0.0556,11,5.2836,0.2935
201,grayson,0.0556,12,5.2035,0.2891
201,cannolis,0.0556,1,7.0753,0.3931
201,cats,0.0556,1,7.0753,0.3931
201,fam,0.0556,1,7.0753,0.3931
201,happyturkeyday,0.0556,1,7.0753,0.3931
201,house3,0.0556,1,7.0753,0.3931
201,slores,0.0556,1,7.0753,0.3931
201,thankful,0.0556,5,5.9767,0.332
201,tswift,0.0556,1,7.0753,0.3931
201,wine,0.0556,1,7.0753,0.3931
202,the,0.0588,295,2.0781,0.1222
202,to,0.0588,227,2.3391,0.1376
202,at,0.0588,45,3.9399,0.2318
202,user,0.1176,347,1.9163,0.2254
202,will,0.0588,32,4.272,0.2513
202,stop,0.0588,8,5.5713,0.3277
202,black,0.0588,10,5.3706,0.3159
202,suppression,0.0588,7,5.6891,0.3347
202,voter,0.0588,10,5.3706,0.3159
202,right,0.0588,19,4.7728,0.2808
202,more,0.0588,29,4.3673,0.2569
202,brown,0.0588,3,6.3822,0.3754
202,disenfranchise,0.0588,1,7.0753,0.4162
202,massive,0.0588,2,6.6699,0.3923
202,nothing,0.0588,5,5.9767,0.3516
202,voters,0.0588,4,6.1591,0.3623
203,a,0.0741,191,2.511,0.186
203,with,0.037,67,3.549,0.1314
203,of,0.0741,180,2.57,0.1904
203,user,0.0741,347,1.9163,0.1419
203,i,0.0741,114,3.0236,0.224
203,america,0.037,6,5.8226,0.2157
203,do,0.037,15,4.9959,0.185
203,security,0.037,15,4.9959,0.185
203,on,0.037,108,3.0771,0.114
203,has,0.037,33,4.2421,0.1571
203,obama,0.037,17,4.8781,0.1807
203,dont,0.037,24,4.5496,0.1685
203,know,0.0741,12,5.2035,0.3854
203,8,0.037,3,6.3822,0.2364
203,admin,0.037,6,5.8226,0.2157
203,taken,0.037,3,6.3822,0.2364
203,associated,0.037,2,6.6699,0.247
203,costs,0.037,1,7.0753,0.262
203,huge,0.037,2,6.6699,0.247
203,pres,0.037,2,6.6699,0.247
203,toll,0.037,1,7.0753,0.262
203,yrs,0.037,2,6.6699,0.247
204,a,0.1111,191,2.511,0.279
204,is,0.1111,163,2.6686,0.2965
204,robots,0.1111,7,5.6891,0.6321
204,b,0.1111,3,6.3822,0.7091
204,2005,0.1111,1,7.0753,0.7861
204,conamaraviews,0.1111,1,7.0753,0.7861
204,movie,0.1111,5,5.9767,0.6641
204,oh8qpr,0.1111,1,7.0753,0.7861
204,sensitive,0.1111,1,7.0753,0.7861
205,my,0.0455,49,3.8565,0.1753
205,to,0.0455,227,2.3391,0.1063
205,at,0.0455,45,3.9399,0.1791
205,user,0.1364,347,1.9163,0.2613
205,like,0.0455,31,4.3028,0.1956
205,i,0.0455,114,3.0236,0.1374
205,no,0.0455,23,4.5904,0.2087
205,in,0.0455,149,2.7579,0.1254
205,who,0.0455,25,4.5104,0.205
205,there,0.0455,8,5.5713,0.2532
205,heart,0.0455,4,6.1591,0.28
205,people,0.0455,32,4.272,0.1942
205,hate,0.0455,6,5.8226,0.2647
205,dont,0.0455,24,4.5496,0.2068
205,fake,0.0455,2,6.6699,0.3032
205,finger,0.0455,1,7.0753,0.3216
205,gain,0.0455,1,7.0753,0.3216
205,hypocrites,0.0455,1,7.0753,0.3216
205,others,0.0455,4,6.1591,0.28
205,point,0.0455,4,6.1591,0.28
206,news,0.1,12,5.2035,0.5204
206,on,0.1,108,3.0771,0.3077
206,marijuana,0.1,5,5.9767,0.5977
206,medical,0.1,5,5.9767,0.5977
206,arkansas,0.1,1,7.0753,0.7075
206,bills,0.1,3,6.3822,0.6382
206,file,0.1,1,7.0753,0.7075
206,lawmakers,0.1,1,7.0753,0.7075
206,scholarships,0.1,1,7.0753,0.7075
206,taxes,0.1,1,7.0753,0.7075
207,of,0.1429,180,2.57,0.3671
207,one,0.1429,22,4.633,0.6619
207,homeopathy,0.1429,7,5.6891,0.8127
207,single,0.1429,4,6.1591,0.8799
207,another,0.1429,5,5.9767,0.8538
207,dose,0.1429,1,7.0753,1.0108
207,marvel,0.1429,1,7.0753,1.0108
208,have,0.0455,49,3.8565,0.1753
208,4,0.0455,11,5.2836,0.2402
208,of,0.0455,180,2.57,0.1168
208,user,0.0455,347,1.9163,0.0871
208,he,0.0455,32,4.272,0.1942
208,for,0.0455,152,2.7381,0.1245
208,3,0.0455,11,5.2836,0.2402
208,good,0.0455,22,4.633,0.2106
208,out,0.0455,28,4.4012,0.2001
208,rights,0.0455,5,5.9767,0.2717
208,euthanasia,0.0455,8,5.5713,0.2532
208,should,0.0455,14,5.0604,0.23
208,an,0.0455,25,4.5104,0.205
208,was,0.0455,41,4.0308,0.1832
208,did,0.0455,12,5.2035,0.2365
208,gone,0.0455,2,6.6699,0.3032
208,kept,0.0455,2,6.6699,0.3032
208,any,0.0455,6,5.8226,0.2647
208,important,0.0455,5,5.9767,0.2717
208,labourgreens,0.0455,1,7.0753,0.3216
208,legacy,0.0455,1,7.0753,0.3216
208,years,0.0455,7,5.6891,0.2586
209,you,0.1,79,3.3865,0.3386
209,man,0.1,7,5.6891,0.5689
209,out,0.1,28,4.4012,0.4401
209,this,0.1,78,3.399,0.3399
209,your,0.1,32,4.272,0.4272
209,can,0.1,37,4.1309,0.4131
209,david,0.1,10,5.3706,0.5371
209,blaine,0.1,6,5.8226,0.5823
209,finesse,0.1,1,7.0753,0.7075
209,shoes,0.1,1,7.0753,0.7075
210,the,0.1,295,2.0781,0.2078
210,in,0.1,149,2.7579,0.2758
210,nbawards,0.1,11,5.2836,0.5284
210,latest,0.1,10,5.3706,0.5371
210,art,0.1,3,6.3822,0.6382
210,culture,0.1,1,7.0753,0.7075
210,kansas,0.1,2,6.6699,0.667
210,lawrence,0.1,1,7.0753,0.7075
210,music,0.1,4,6.1591,0.6159
210,poetry,0.1,1,7.0753,0.7075
211,and,0.0417,147,2.7713,0.1155
211,no,0.125,23,4.5904,0.5738
211,who,0.0833,25,4.5104,0.3759
211,stop,0.0417,8,5.5713,0.2321
211,it,0.0417,70,3.5058,0.1461
211,new,0.0417,19,4.7728,0.1989
211,stuff,0.0417,6,5.8226,0.2426
211,wants,0.0417,5,5.9767,0.249
211,cars,0.0417,6,5.8226,0.2426
211,ask,0.0417,6,5.8226,0.2426
211,auspol,0.0417,1,7.0753,0.2948
211,benefits,0.0417,1,7.0753,0.2948
211,check,0.0417,2,6.6699,0.2779
211,driving,0.0417,3,6.3822,0.2659
211,making,0.0417,4,6.1591,0.2566
211,mass,0.0417,1,7.0753,0.2948
211,outs,0.0417,1,7.0753,0.2948
211,self,0.0833,4,6.1591,0.5133
211,serve,0.0417,1,7.0753,0.2948
211,unemployment,0.0417,1,7.0753,0.2948
212,my,0.0435,49,3.8565,0.1677
212,the,0.0435,295,2.0781,0.0904
212,to,0.087,227,2.3391,0.2034
212,vegetarianism,0.0435,11,5.2836,0.2297
212,and,0.0435,147,2.7713,0.1205
212,like,0.0435,31,4.3028,0.1871
212,im,0.0435,33,4.2421,0.1844
212,do,0.0435,15,4.9959,0.2172
212,for,0.0435,152,2.7381,0.119
212,good,0.0435,22,4.633,0.2014
212,earth,0.0435,6,5.8226,0.2532
212,look,0.0435,15,4.9959,0.2172
212,also,0.0435,7,5.6891,0.2474
212,want,0.0435,10,5.3706,0.2335
212,something,0.0435,5,5.9767,0.2599
212,into,0.0435,6,5.8226,0.2532
212,diet,0.0435,3,6.3822,0.2775
212,feeling,0.0435,2,6.6699,0.29
212,lowkey,0.0435,1,7.0753,0.3076
212,trash,0.0435,1,7.0753,0.3076
212,veganism,0.0435,3,6.3822,0.2775
212,wanting,0.0435,1,7.0753,0.3076
213,is,0.0417,163,2.6686,0.1112
213,the,0.0833,295,2.0781,0.1732
213,of,0.0417,180,2.57,0.1071
213,by,0.0417,43,3.9843,0.166
213,i,0.0417,114,3.0236,0.126
213,love,0.0833,20,4.724,0.3937
213,must,0.0417,5,5.9767,0.249
213,on,0.0417,108,3.0771,0.1282
213,this,0.0417,78,3.399,0.1416
213,be,0.0417,57,3.7081,0.1545
213,bob,0.0417,12,5.2035,0.2168
213,what,0.0417,31,4.3028,0.1793
213,5a274ac349,0.0417,1,7.0753,0.2948
213,burtonfidel,0.0417,1,7.0753,0.2948
213,castro,0.0417,2,6.6699,0.2779
213,everythingaccept,0.0417,1,7.0753,0.2948
213,head,0.0417,5,5.9767,0.249
213,puppy,0.0417,1,7.0753,0.2948
213,t,0.0417,3,6.3822,0.2659
213,wasafter,0.0417,1,7.0753,0.2948
213,year,0.0417,6,5.8226,0.2426
213,youi,0.0417,1,7.0753,0.2948
214,and,0.0909,147,2.7713,0.2519
214,by,0.0909,43,3.9843,0.3622
214,trump,0.0909,61,3.6414,0.331
214,hillary,0.0909,7,5.6891,0.5172
214,anti,0.0909,4,6.1591,0.5599
214,george,0.0909,6,5.8226,0.5293
214,19busted,0.0909,1,7.0753,0.6432
214,nov,0.0909,1,7.0753,0.6432
214,protests,0.0909,3,6.3822,0.5802
214,sponsors,0.0909,1,7.0753,0.6432
214,wikileaks,0.0909,2,6.6699,0.6064
215,to,0.0909,227,2.3391,0.2126
215,one,0.0909,22,4.633,0.4212
215,security,0.0909,15,4.9959,0.4542
215,trump,0.0909,61,3.6414,0.331
215,donald,0.0909,8,5.5713,0.5065
215,vaccines,0.0909,8,5.5713,0.5065
215,alternative,0.0909,1,7.0753,0.6432
215,matrix,0.0909,1,7.0753,0.6432
215,memorandum,0.0909,1,7.0753,0.6432
215,national,0.0909,2,6.6699,0.6064
215,number,0.0909,3,6.3822,0.5802
216,a,0.1667,191,2.511,0.4185
216,its,0.1667,34,4.2131,0.7022
216,bob,0.1667,12,5.2035,0.8673
216,dylan,0.1667,9,5.4659,0.911
216,kinda,0.1667,3,6.3822,1.0637
216,night,0.1667,4,6.1591,1.0265
217,are,0.1,59,3.6741,0.3674
217,trump,0.1,61,3.6414,0.3641
217,from,0.1,48,3.8767,0.3877
217,brexit,0.1,8,5.5713,0.5571
217,now,0.1,23,4.5904,0.459
217,failing,0.1,1,7.0753,0.7075
217,italy,0.1,2,6.6699,0.667
217,liberalism,0.1,1,7.0753,0.7075
217,progressives,0.1,1,7.0753,0.7075
217,worldwide,0.1,1,7.0753,0.7075
218,have,0.1429,49,3.8565,0.5509
218,user,0.1429,347,1.9163,0.2738
218,you,0.1429,79,3.3865,0.4838
218,then,0.1429,6,5.8226,0.8318
218,lucky,0.1429,2,6.6699,0.9528
218,vr,0.1429,8,5.5713,0.7959
218,dont,0.1429,24,4.5496,0.6499
219,fightfor15,0.2,1,7.0753,1.4151
219,ibelieveingini,0.2,1,7.0753,1.4151
219,incomeequality,0.2,1,7.0753,1.4151
219,keep,0.2,7,5.6891,1.1378
219,pushing,0.2,4,6.1591,1.2318
220,is,0.1,163,2.6686,0.2669
220,user,0.5,347,1.9163,0.9581
220,blackfridaytactics,0.1,1,7.0753,0.7075
220,isis,0.1,6,5.8226,0.5823
220,itself,0.1,1,7.0753,0.7075
220,turkey,0.1,4,6.1591,0.6159
221,have,0.0909,49,3.8565,0.3506
221,user,0.0909,347,1.9163,0.1742
221,how,0.0909,41,4.0308,0.3664
221,romo,0.0909,7,5.6891,0.5172
221,tony,0.0909,9,5.4659,0.4969
221,many,0.0909,12,5.2035,0.473
221,does,0.0909,10,5.3706,0.4882
221,exactly,0.0909,6,5.8226,0.5293
221,bowl,0.0909,1,7.0753,0.6432
221,super,0.0909,2,6.6699,0.6064
221,wins,0.0909,2,6.6699,0.6064
222,a,0.0769,191,2.511,0.1932
222,user,0.1538,347,1.9163,0.2948
222,i,0.0769,114,3.0236,0.2326
222,from,0.0769,48,3.8767,0.2982
222,series,0.0769,2,6.6699,0.5131
222,liked,0.0769,7,5.6891,0.4376
222,video,0.0769,9,5.4659,0.4205
222,world,0.0769,10,5.3706,0.4131
222,champions,0.0769,2,6.6699,0.5131
222,chicago,0.0769,1,7.0753,0.5443
222,cubs,0.0769,5,5.9767,0.4597
222,highlights,0.0769,2,6.6699,0.5131
223,about,0.0556,37,4.1309,0.2295
223,the,0.0556,295,2.0781,0.1155
223,at,0.0556,45,3.9399,0.2189
223,of,0.0556,180,2.57,0.1428
223,user,0.1667,347,1.9163,0.3194
223,not,0.0556,57,3.7081,0.206
223,news,0.0556,12,5.2035,0.2891
223,trumptransitionteam,0.0556,11,5.2836,0.2935
223,from,0.0556,48,3.8767,0.2154
223,get,0.0556,28,4.4012,0.2445
223,your,0.0556,32,4.272,0.2373
223,enemies,0.0556,3,6.3822,0.3546
223,backstabbing,0.0556,1,7.0753,0.3931
223,commie,0.0556,1,7.0753,0.3931
223,liars,0.0556,1,7.0753,0.3931
223,usa,0.0556,2,6.6699,0.3705
224,you,0.0952,79,3.3865,0.3225
224,but,0.0476,28,4.4012,0.2096
224,for,0.0952,152,2.7381,0.2608
224,how,0.0476,41,4.0308,0.1919
224,its,0.0476,34,4.2131,0.2006
224,get,0.0476,28,4.4012,0.2096
224,well,0.0476,9,5.4659,0.2603
224,your,0.0476,32,4.272,0.2034
224,life,0.0476,12,5.2035,0.2478
224,our,0.0476,19,4.7728,0.2273
224,can,0.0476,37,4.1309,0.1967
224,funny,0.0476,5,5.9767,0.2846
224,minimum,0.0476,13,5.1294,0.2443
224,wage,0.0476,12,5.2035,0.2478
224,free,0.0476,6,5.8226,0.2773
224,know,0.0476,12,5.2035,0.2478
224,dreams,0.0476,2,6.6699,0.3176
224,sell,0.0476,2,6.6699,0.3176
224,waking,0.0476,1,7.0753,0.3369
225,de,0.1667,2,6.6699,1.1116
225,lalienmexico,0.1667,1,7.0753,1.1792
225,laliespos,0.1667,1,7.0753,1.1792
225,martin,0.1667,1,7.0753,1.1792
225,opening,0.1667,1,7.0753,1.1792
225,ricky,0.1667,1,7.0753,1.1792
226,have,0.0909,49,3.8565,0.3506
226,to,0.0455,227,2.3391,0.1063
226,of,0.0455,180,2.57,0.1168
226,user,0.1364,347,1.9163,0.2613
226,you,0.0455,79,3.3865,0.1539
226,i,0.0455,114,3.0236,0.1374
226,from,0.0455,48,3.8767,0.1762
226,it,0.0455,70,3.5058,0.1594
226,if,0.0455,29,4.3673,0.1985
226,thanks,0.0455,8,5.5713,0.2532
226,obama,0.0455,17,4.8781,0.2217
226,post,0.0455,5,5.9767,0.2717
226,admin,0.0455,6,5.8226,0.2647
226,help,0.0455,9,5.4659,0.2485
226,any,0.0455,6,5.8226,0.2647
226,hear,0.0455,3,6.3822,0.2901
226,info,0.0455,2,6.6699,0.3032
226,please,0.0455,10,5.3706,0.2441
226,yet,0.0455,6,5.8226,0.2647
227,is,0.05,163,2.6686,0.1334
227,the,0.1,295,2.0781,0.2078
227,at,0.05,45,3.9399,0.197
227,of,0.05,180,2.57,0.1285
227,i,0.1,114,3.0236,0.3024
227,out,0.05,28,4.4012,0.2201
227,this,0.05,78,3.399,0.17
227,am,0.05,9,5.4659,0.2733
227,if,0.05,29,4.3673,0.2184
227,season,0.05,2,6.6699,0.3335
227,thewalkingdead,0.05,8,5.5713,0.2786
227,hope,0.05,8,5.5713,0.2786
227,direction,0.05,2,6.6699,0.3335
227,end,0.05,4,6.1591,0.308
227,negan,0.05,1,7.0753,0.3538
227,peace,0.05,1,7.0753,0.3538
227,show,0.05,3,6.3822,0.3191
227,writersproducers,0.05,1,7.0753,0.3538
228,the,0.125,295,2.0781,0.2598
228,of,0.0417,180,2.57,0.1071
228,and,0.0417,147,2.7713,0.1155
228,user,0.0417,347,1.9163,0.0798
228,you,0.0833,79,3.3865,0.2822
228,for,0.0417,152,2.7381,0.1141
228,in,0.0417,149,2.7579,0.1149
228,being,0.0417,13,5.1294,0.2137
228,from,0.0417,48,3.8767,0.1615
228,us,0.0417,29,4.3673,0.182
228,saved,0.0417,2,6.6699,0.2779
228,2016,0.0417,10,5.3706,0.2238
228,yes,0.0417,10,5.3706,0.2238
228,tpp,0.0417,4,6.1591,0.2566
228,wikileaks,0.0417,2,6.6699,0.2779
228,election,0.0417,8,5.5713,0.2321
228,facts,0.0417,1,7.0753,0.2948
228,honest,0.0417,2,6.6699,0.2779
228,islamization,0.0417,1,7.0753,0.2948
228,provider,0.0417,1,7.0753,0.2948
228,thank,0.0417,11,5.2836,0.2201
229,is,0.0526,163,2.6686,0.1405
229,the,0.1579,295,2.0781,0.3281
229,of,0.0526,180,2.57,0.1353
229,and,0.0526,147,2.7713,0.1459
229,are,0.0526,59,3.6741,0.1934
229,even,0.0526,10,5.3706,0.2827
229,in,0.0526,149,2.7579,0.1452
229,their,0.0526,16,4.9353,0.2598
229,liberals,0.0526,10,5.3706,0.2827
229,90,0.0526,1,7.0753,0.3724
229,absolutely,0.0526,2,6.6699,0.351
229,democrats,0.0526,2,6.6699,0.351
229,faux,0.0526,1,7.0753,0.3724
229,media,0.0526,7,5.6891,0.2994
229,pathetic,0.0526,1,7.0753,0.3724
229,pocket,0.0526,1,7.0753,0.3724
229,reporters,0.0526,1,7.0753,0.3724
230,the,0.2222,295,2.0781,0.4618
230,for,0.1111,152,2.7381,0.3042
230,passed,0.1111,4,6.1591,0.6843
230,saakashvili,0.1111,5,5.9767,0.6641
230,video,0.1111,9,5.4659,0.6073
230,drugs,0.1111,1,7.0753,0.7861
230,maintenance,0.1111,1,7.0753,0.7861
230,test,0.1111,1,7.0753,0.7861
231,my,0.0526,49,3.8565,0.203
231,to,0.0526,227,2.3391,0.1231
231,up,0.0526,31,4.3028,0.2265
231,just,0.1053,47,3.8973,0.4102
231,need,0.0526,14,5.0604,0.2663
231,for,0.1053,152,2.7381,0.2882
231,one,0.0526,22,4.633,0.2438
231,this,0.0526,78,3.399,0.1789
231,time,0.0526,14,5.0604,0.2663
231,we,0.0526,41,4.0308,0.2121
231,day,0.0526,13,5.1294,0.27
231,stillwithher,0.0526,7,5.6891,0.2994
231,third,0.0526,7,5.6891,0.2994
231,more,0.0526,29,4.3673,0.2299
231,keep,0.0526,7,5.6891,0.2994
231,auditthevote,0.0526,3,6.3822,0.3359
231,donated,0.0526,1,7.0753,0.3724
232,a,0.0625,191,2.511,0.1569
232,user,0.125,347,1.9163,0.2395
232,she,0.0625,11,5.2836,0.3302
232,pictures,0.0625,3,6.3822,0.3989
232,her,0.0625,14,5.0604,0.3163
232,what,0.0625,31,4.3028,0.2689
232,takes,0.0625,2,6.6699,0.4169
232,shes,0.0625,8,5.5713,0.3482
232,yet,0.0625,6,5.8226,0.3639
232,attack,0.0625,5,5.9767,0.3735
232,forlocker,0.0625,1,7.0753,0.4422
232,hypocrite,0.0625,1,7.0753,0.4422
232,ontrump,0.0625,1,7.0753,0.4422
232,roomtalk,0.0625,1,7.0753,0.4422
232,sexy,0.0625,2,6.6699,0.4169
233,to,0.1,227,2.3391,0.2339
233,user,0.1,347,1.9163,0.1916
233,you,0.1,79,3.3865,0.3386
233,left,0.1,10,5.3706,0.5371
233,go,0.1,21,4.6775,0.4677
233,can,0.1,37,4.1309,0.4131
233,home,0.1,4,6.1591,0.6159
233,now,0.1,23,4.5904,0.459
233,nothing,0.1,5,5.9767,0.5977
233,tweet,0.1,1,7.0753,0.7075
234,is,0.0556,163,2.6686,0.1483
234,of,0.0556,180,2.57,0.1428
234,for,0.0556,152,2.7381,0.1521
234,far,0.0556,4,6.1591,0.3422
234,trump,0.0556,61,3.6414,0.2023
234,glorious,0.0556,2,6.6699,0.3705
234,after,0.0556,11,5.2836,0.2935
234,right,0.0556,19,4.7728,0.2652
234,win,0.0556,10,5.3706,0.2984
234,frances,0.0556,1,7.0753,0.3931
234,le,0.0556,5,5.9767,0.332
234,marchieren,0.0556,1,7.0753,0.3931
234,marine,0.0556,5,5.9767,0.332
234,parallel,0.0556,2,6.6699,0.3705
234,path,0.0556,1,7.0753,0.3931
234,pen,0.0556,5,5.9767,0.332
234,seen,0.0556,4,6.1591,0.3422
234,wir,0.0556,1,7.0753,0.3931
235,is,0.0625,163,2.6686,0.1668
235,the,0.0625,295,2.0781,0.1299
235,of,0.125,180,2.57,0.3212
235,who,0.0625,25,4.5104,0.2819
235,leaders,0.0625,2,6.6699,0.4169
235,would,0.0625,18,4.8241,0.3015
235,only,0.0625,17,4.8781,0.3049
235,churches,0.0625,2,6.6699,0.4169
235,church,0.0625,1,7.0753,0.4422
235,gay,0.0625,7,5.6891,0.3556
235,itssotrue,0.0625,1,7.0753,0.4422
235,marriage,0.0625,4,6.1591,0.3849
235,pmsl,0.0625,1,7.0753,0.4422
235,satan,0.0625,2,6.6699,0.4169
235,support,0.0625,8,5.5713,0.3482
236,is,0.0952,163,2.6686,0.2542
236,the,0.0476,295,2.0781,0.099
236,too,0.0476,13,5.1294,0.2443
236,i,0.0476,114,3.0236,0.144
236,just,0.0476,47,3.8973,0.1856
236,for,0.0476,152,2.7381,0.1304
236,all,0.0476,38,4.1049,0.1955
236,this,0.0476,78,3.399,0.1619
236,am,0.0476,9,5.4659,0.2603
236,right,0.0476,19,4.7728,0.2273
236,pretty,0.0476,2,6.6699,0.3176
236,give,0.0476,6,5.8226,0.2773
236,law,0.0476,3,6.3822,0.3039
236,same,0.0476,11,5.2836,0.2516
236,abortion,0.0476,6,5.8226,0.2773
236,considering,0.0476,2,6.6699,0.3176
236,fair,0.0476,2,6.6699,0.3176
236,legalized,0.0476,1,7.0753,0.3369
236,men,0.0476,2,6.6699,0.3176
236,sweden,0.0476,1,7.0753,0.3369
237,a,0.0714,191,2.511,0.1794
237,user,0.1429,347,1.9163,0.2738
237,that,0.0714,74,3.451,0.2465
237,s,0.0714,11,5.2836,0.3774
237,barcelona,0.0714,2,6.6699,0.4764
237,bully,0.0714,1,7.0753,0.5054
